Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue
Pacific Exploration & Production,1.621,1.421,2.4558,2.742,1567,Energy,Oil & Gas Operations,North America,Canada,Canada,,Barry B. Larson,http://www.forbes.com/companies/pacific-exploration-production/,0.895623632,1.728219564
Ihs Markit,17.162,2.735,0.1528,14.006,1569,Consumer Discretionary,Business & Personal Services,Europe,United Kingdom,United Kingdom,,Jerre Stead,http://www.forbes.com/companies/ihs-markit/,0.01090961,0.055868373
Bendigo & Adelaide Bank,4.223,2.243,0.3092,51.374,1570,Financials,Regional Banks,Australia,Australia,Australia,,Mike Hirst,http://www.forbes.com/companies/bendigo-adelaide-bank/,0.006018609,0.137851092
US Foods,6.113,22.919,0.2099,8.944,1571,Consumer Staples,Food Retail,North America,United States,Illinois,Illinois,Pietro Satriano,http://www.forbes.com/companies/us-foods/,0.023468247,0.00915834
CCR,11.516,2.868,0.4917,7.545,1572,Industrials,Other Transportation,South America,Brazil,Brazil,,Renato Alves Vale,http://www.forbes.com/companies/ccr/,0.065168986,0.171443515
Church & Dwight,12.587,3.493,0.459,4.354,1572,Consumer Staples,Household/Personal Care,North America,United States,New Jersey,New Jersey,Matthew Thomas Farrell,http://www.forbes.com/companies/church-dwight/,0.105420303,0.131405668
Yamada Denki,4.8,14.361,0.305,10.483,1574,Information Technology,Computer & Electronics Retail,Asia,Japan,Japan,,Tadao Ichimiya,http://www.forbes.com/companies/yamada-denki/,0.029094725,0.021238075
BCV Group,5.863,1.2,0.3143,43.376,1575,Financials,Regional Banks,Europe,Switzerland,Switzerland,,Pascal Kiener,http://www.forbes.com/companies/bcv-group/,0.007245942,0.261916667
Hankook Tire,5.874,5.707,0.7523,7.967,1575,Consumer Discretionary,Auto & Truck Parts,Asia,South Korea,South Korea,,Seung-Hwa Suh,http://www.forbes.com/companies/hankook-tire/,0.094427011,0.131820571
Martin Marietta Materials,13.964,3.819,0.4234,7.56,1575,Materials,Construction Materials,North America,United States,North Carolina,North Carolina,C. Howard Nye,http://www.forbes.com/companies/martin-marietta-materials/,0.056005291,0.110866719
Intelsat,0.504,2.188,0.9902,12.942,1578,Telecommunication Services,Telecommunications services,Europe,Luxembourg,Luxembourg,,Stephen Spengler,http://www.forbes.com/companies/intelsat/,0.076510586,0.452559415
Royal Mail,5.145,13.395,0.3023,10.951,1579,Industrials,Air Courier,Europe,United Kingdom,United Kingdom,,Moya M. Greene,http://www.forbes.com/companies/royal-mail/,0.027604785,0.022568122
Orkla,9.062,4.496,0.5112,6.46,1580,Industrials,Conglomerates,Europe,Norway,Norway,,Peter Arne Ruzicka,http://www.forbes.com/companies/orkla/,0.079133127,0.113701068
Saipem,4.491,11.035,-2.3086,15.067,1580,Energy,Oil & Gas Operations,Europe,Italy,Italy,,Stefano Cao,http://www.forbes.com/companies/saipem/,-0.153222274,-0.209207068
Aeroflot-Russian Airlines,3.183,7.402,0.5589,4.928,1582,Industrials,Airline,Asia,Russia,Russia,,Vitaly Gennadyevich Savelyev,http://www.forbes.com/companies/aeroflot-russian-airlines/,0.113413149,0.07550662
Westlake Chemical,8.662,5.071,0.3971,10.89,1582,Materials,Diversified Chemicals,North America,United States,Texas,Texas,Yuan Chao,http://www.forbes.com/companies/westlake-chemical/,0.036464646,0.078308026
Canadian Utilities,7.861,2.565,0.468,14.005,1584,Utilities,Electric Utilities,North America,Canada,Canada,,Nancy C. Southern,http://www.forbes.com/companies/canadian-utilities/,0.033416637,0.18245614
Suzuken,3.223,20.124,0.2442,10.606,1584,Health Care,Pharmaceuticals,Asia,Japan,Japan,,Yoshiki Bessho,http://www.forbes.com/companies/suzuken/,0.023024703,0.012134764
Concho Resources,19.147,1.635,-1.4624,12.471,1586,Energy,Oil & Gas Operations,North America,United States,Texas,Texas,Tim Leach,http://www.forbes.com/companies/concho-resources/,-0.117264053,-0.894434251
Hero Motocorp,10.003,4.334,0.4725,1.915,1587,Consumer Discretionary,Recreational Products,Asia,India,India,,Pawan Kant Munjal,http://www.forbes.com/companies/hero-motocorp/,0.246736292,0.109021689
Pembina Pipeline,13.039,3.219,0.3517,11.198,1587,Energy,Oil & Gas Operations,North America,Canada,Canada,,Mick Dilger,http://www.forbes.com/companies/pembina-pipeline/,0.031407394,0.109257533
Union National Bank,3.446,1.352,0.4093,28.293,1589,Financials,Regional Banks,Asia,United Arab Emirates,United Arab Emirates,,Mohammad Nasr Abdeen,http://www.forbes.com/companies/union-national-bank/,0.014466476,0.302736686
Gunma Bank,2.251,1.261,0.2761,68.244,1590,Financials,Regional Banks,Asia,Japan,Japan,,Kazuo Saito,http://www.forbes.com/companies/gunma-bank/,0.004045777,0.218953212
Novozymes,12.197,2.101,0.4532,2.761,1591,Health Care,Biotechs,Europe,Denmark,Denmark,,Peder Holk Nielsen,http://www.forbes.com/companies/novozymes/,0.164143426,0.215706806
Avis Budget Group,2.349,8.659,0.163,17.789,1592,Financials,Rental & Leasing,North America,United States,New Jersey,New Jersey,Larry D. de Shon,http://www.forbes.com/companies/avis-budget-group/,0.009162966,0.018824345
Sumitomo Metal Mining,7.66,6.985,-0.4036,13.867,1593,Materials,Diversified Metals & Mining,Asia,Japan,Japan,,Nobumasa Kemori,http://www.forbes.com/companies/sumitomo-metal-mining/,-0.02910507,-0.057780959
China International Marine,6.013,7.603,0.0771,17.931,1594,Industrials,Heavy Equipment,Asia,China,China,,Bo Mai,http://www.forbes.com/companies/china-international-marine/,0.004299816,0.010140734
ONO Pharmaceutical,12.283,2.178,0.4442,5.002,1594,Health Care,Pharmaceuticals,Asia,Japan,Japan,,Toshiharu Korekane,http://www.forbes.com/companies/ono-pharmaceutical/,0.088804478,0.203948577
Maxis,10.838,2.079,0.4859,4.379,1596,Telecommunication Services,Telecommunications services,Asia,Malaysia,Malaysia,,Morten Lundal,http://www.forbes.com/companies/maxis/,0.110961407,0.233718134
B3,12.798,0.666,0.415,9.701,1597,Financials,Investment Services,South America,Brazil,Brazil,,Gilson Finkelsztain,http://www.forbes.com/companies/b3/,0.042779095,0.623123123
CNO Financial Group,3.635,4.025,0.3582,31.975,1598,Financials,Life & Health Insurance,North America,United States,Indiana,Indiana,Edward John Bonach,http://www.forbes.com/companies/cno-financial-group/,0.011202502,0.088993789
Piraeus Bank,1.632,3.377,-0.0392,85.963,1599,Financials,Regional Banks,Europe,Greece,Greece,,Christos I. Megalou,http://www.forbes.com/companies/piraeus-bank/,-0.00045601,-0.011607936
World Fuel Services,2.483,26.919,0.1273,5.413,1600,Consumer Discretionary,Specialty Stores,North America,United States,Florida,Florida,Michael J. Kasbar,http://www.forbes.com/companies/world-fuel-services/,0.023517458,0.004729002
CJ Cheiljedang,4.013,12.552,0.2378,13.129,1601,Consumer Staples,Food Processing,Asia,South Korea,South Korea,,Cheol-Ha Kim,http://www.forbes.com/companies/cj-cheiljedang/,0.018112575,0.018945188
Tiffany & Co.,11.643,4.002,0.4461,5.098,1602,Consumer Discretionary,Specialty Stores,North America,United States,New York,New York,Michael Joseph Kowalski,http://www.forbes.com/companies/tiffany-co/,0.087504904,0.111469265
XPO Logistics,5.271,14.619,0.0633,11.698,1603,Industrials,Trucking,North America,United States,Connecticut,Connecticut,Bradley S. Jacobs,http://www.forbes.com/companies/xpo-logistics/,0.005411181,0.004329982
BBVA Banco Continental,6.167,1.779,0.3965,23.456,1604,Financials,Regional Banks,South America,Peru,Peru,,Eduardo Enrique Torres-Llosa Villacorta,http://www.forbes.com/companies/bbva-banco-continental/,0.01690399,0.222878021
Tech Data,3.433,26.235,0.1951,7.932,1604,Information Technology,Electronics,North America,United States,Florida,Florida,Robert M. Dutkowsky,http://www.forbes.com/companies/tech-data/,0.024596571,0.00743663
National Bank of Greece,2.438,3.062,0.2522,82.831,1606,Financials,Regional Banks,Europe,Greece,Greece,,Leonidas Fragkiadakis,http://www.forbes.com/companies/national-bank-of-greece/,0.003044754,0.082364468
EasyJet,5.134,6.626,0.606,7.151,1607,Industrials,Airline,Europe,United Kingdom,United Kingdom,,Carolyn J. McCall,http://www.forbes.com/companies/easyjet/,0.084743393,0.091457893
HRG Group,3.892,5.151,0.0372,35.663,1608,Consumer Staples,Household/Personal Care,North America,United States,New York,New York,Joseph S. Steinberg,http://www.forbes.com/companies/hrg-group/,0.001043098,0.007221899
Kyushu Financial Group,2.766,1.547,0.1249,82.58,1608,Financials,Regional Banks,Asia,Japan,Japan,,Takahiro Kai,http://www.forbes.com/companies/kyushu-financial-group/,0.001512473,0.08073691
Boliden,8.529,4.709,0.4949,5.989,1610,Materials,Diversified Metals & Mining,Europe,Sweden,Sweden,,John Lennart Kaleb Evrell,http://www.forbes.com/companies/boliden/,0.082634831,0.105096623
NVR,7.699,5.823,0.4253,2.644,1610,Industrials,Construction Services,North America,United States,Virginia,Virginia,Paul C. Saville,http://www.forbes.com/companies/nvr/,0.160854766,0.073037953
Alliant Energy,9.039,3.32,0.3817,13.971,1612,Utilities,Electric Utilities,North America,United States,Wisconsin,Wisconsin,Patricia Leonard Kampling,http://www.forbes.com/companies/alliant-energy/,0.027320879,0.11496988
Nishi-nippon Financial Holdings,1.735,1.311,0.2233,81.426,1613,Financials,Regional Banks,Asia,Japan,Japan,,,http://www.forbes.com/companies/nishi-nippon-financial-holdings/,0.002742367,0.170327994
Fortune Brands Home & Security,9.496,4.985,0.4079,5.128,1614,Materials,Construction Materials,North America,United States,Illinois,Illinois,Christopher J. Klein,http://www.forbes.com/companies/fortune-brands-home-security/,0.079543682,0.081825476
NetApp,11.055,5.412,0.311,9.055,1615,Information Technology,Computer Storage Devices,North America,United States,California,California,George Kurian,http://www.forbes.com/companies/netapp/,0.034345665,0.057464893
Snap-on,9.529,3.727,0.5464,4.723,1616,Consumer Staples,Household/Personal Care,North America,United States,Wisconsin,Wisconsin,Nicholas T. Pinchuk,http://www.forbes.com/companies/snap-on/,0.115689181,0.146605849
Bank of Qingdao,3.73,1.613,0.3156,40.001,1617,Financials,Regional Banks,Asia,China,China,,Shao Guo,http://www.forbes.com/companies/bank-of-qingdao/,0.007889803,0.19566026
Far East Horizon,3.61,2.145,0.434,23.967,1617,Consumer Discretionary,Business & Personal Services,Asia,Hong Kong,Hong Kong,,Fan Xing Kong,http://www.forbes.com/companies/far-east-horizon/,0.018108232,0.202331002
Garmin,9.977,3.019,0.5108,4.525,1619,Consumer Discretionary,Consumer Electronics,Europe,Switzerland,Switzerland,,Clifton A. Pemble,http://www.forbes.com/companies/garmin/,0.112883978,0.169195098
People's United Financial,6.128,1.456,0.2801,40.908,1619,Financials,Thrifts & Mortgage Finance,North America,United States,Connecticut,Connecticut,John P. Barnes,http://www.forbes.com/companies/peoples-united-financial/,0.006847071,0.192376374
North Pacific Bank,1.448,1.021,0.174,77.056,1621,Financials,Regional Banks,Asia,Japan,Japan,,Ryuzo Yokouchi,http://www.forbes.com/companies/north-pacific-bank/,0.002258098,0.170421156
Grasim Industries,7.673,5.311,0.4614,9.083,1622,Materials,Construction Materials,Asia,India,India,,Dilip Roopsingh Gaur,http://www.forbes.com/companies/grasim-industries/,0.050798194,0.086876294
Banco Comercial Portugues,2.896,3.108,0.0265,75.167,1623,Financials,Regional Banks,Europe,Portugal,Portugal,,Nuno Manuel da Silva Amado,http://www.forbes.com/companies/banco-comercial-portugues/,0.000352548,0.008526384
Moscovskiy Oblastnoi Bank,0.363,2.561,1.7024,4.54,1624,Financials,Regional Banks,Asia,Russia,Russia,,Denis Vyacheslavovich Malykhin,http://www.forbes.com/companies/moscovskiy-oblastnoi-bank/,0.374977974,0.664740336
Rexel,5.288,14.56,0.1525,11.469,1624,Information Technology,Electronics,Europe,France,France,,Patrick Berard,http://www.forbes.com/companies/rexel/,0.013296713,0.010473901
Axis Capital Holdings,5.696,4.022,0.5121,18.479,1626,Financials,Diversified Insurance,North America,Bermuda,Bermuda,,Albert A. Benchimol,http://www.forbes.com/companies/axis-capital-holdings/,0.027712539,0.127324714
Bank of Kyoto,2.716,0.947,0.156,75.049,1626,Financials,Regional Banks,Asia,Japan,Japan,,Hideo Takasaki,http://www.forbes.com/companies/bank-of-kyoto/,0.002078642,0.164730729
Hachijuni Bank,2.726,1.838,0.2523,73.988,1628,Financials,Regional Banks,Asia,Japan,Japan,,Yoshiyuki Yamaura,http://www.forbes.com/companies/hachijuni-bank/,0.003410012,0.13726877
Guangdong Investment,9.385,1.348,0.5426,6.724,1629,Utilities,Diversified Utilities,Asia,Hong Kong,Hong Kong,,Yin Heng Wen,http://www.forbes.com/companies/guangdong-investment/,0.080696014,0.402522255
Chugoku Bank,2.746,1.188,0.2186,73.27,1630,Financials,Regional Banks,Asia,Japan,Japan,,Masato Miyanaga,http://www.forbes.com/companies/chugoku-bank/,0.002983486,0.184006734
77 Bank,1.565,0.9,0.088,72.492,1631,Financials,Regional Banks,Asia,Japan,Japan,,Hiroshi Kamata,http://www.forbes.com/companies/77-bank/,0.001213927,0.097777778
STRABAG,3.849,13.971,0.2246,11.518,1631,Industrials,Construction Services,Europe,Austria,Austria,,Thomas Birtel,http://www.forbes.com/companies/strabag/,0.019499913,0.016076158
SBI Holdings,2.862,2.478,0.3589,29.813,1633,Financials,Investment Services,Asia,Japan,Japan,,Yoshitaka Kitao,http://www.forbes.com/companies/sbi-holdings/,0.012038373,0.144834544
Vietin Bank,2.958,2.676,0.3043,41.663,1633,Financials,Regional Banks,Asia,Vietnam,Vietnam,,Tho Duc Le,http://www.forbes.com/companies/vietin-bank/,0.007303843,0.113714499
GPT Group,7.008,0.549,0.8569,8.557,1635,Financials,Real Estate,Australia,Australia,Australia,,Bob F. Johnston,http://www.forbes.com/companies/gpt-group/,0.100140236,1.560837887
Shandong Gold Mining,9.723,7.529,0.1946,4.08,1635,Materials,Diversified Metals & Mining,Asia,China,China,,Hong Tao Bi,http://www.forbes.com/companies/shandong-gold-mining/,0.047696078,0.025846726
Jabil Circuit,5.235,18.292,0.152,10.015,1637,Information Technology,Electronics,North America,United States,Florida,Florida,Mark T. Mondello,http://www.forbes.com/companies/jabil-circuit/,0.015177234,0.008309644
Sears Holdings,1.215,22.138,-2.221,9.428,1638,Consumer Discretionary,Discount Stores,North America,United States,Illinois,Illinois,Edward Scott Lampert,http://www.forbes.com/companies/sears-holdings/,-0.235574883,-0.100325233
Smiths Group,8.007,4.256,0.5758,5.775,1639,Industrials,Conglomerates,Europe,United Kingdom,United Kingdom,,Andrew Reynolds Smith,http://www.forbes.com/companies/smiths-group/,0.099705628,0.135291353
Eurobank Ergasias,1.358,2.225,0.2544,70.028,1640,Financials,Regional Banks,Europe,Greece,Greece,,Fokion C. Karavias,http://www.forbes.com/companies/eurobank-ergasias/,0.003632833,0.114337079
Tsinghua Tongfang,6.462,4.208,0.8865,8.854,1641,Information Technology,Computer Services,Asia,China,China,,Rong Yonglin,http://www.forbes.com/companies/tsinghua-tongfang/,0.100124238,0.210670152
BPER Banca,2.338,2.707,0.0158,68.513,1642,Financials,Regional Banks,Europe,Italy,Italy,,Alessandro Vandelli,http://www.forbes.com/companies/bper-banca/,0.000230613,0.00583672
China Jinmao,3.516,4.198,0.3819,24.006,1643,Financials,Consumer Financial Services,Asia,Hong Kong,Hong Kong,,Cong Rui Li,http://www.forbes.com/companies/china-jinmao/,0.015908523,0.090971891
Vertex Pharmaceuticals,28.789,1.702,-0.1121,2.897,1644,Health Care,Biotechs,North America,United States,Massachusetts,Massachusetts,Jeffrey M. Leiden,http://www.forbes.com/companies/vertex-pharmaceuticals/,-0.038695202,-0.06586369
Dixons Carphone,4.475,14.228,0.3023,9.413,1645,Consumer Discretionary,Specialty Stores,Europe,United Kingdom,United Kingdom,,Sebastian James,http://www.forbes.com/companies/dixons-carphone/,0.03211516,0.021246837
Incyte,28.557,1.106,0.1042,1.639,1645,Health Care,Biotechs,North America,United States,Delaware,Delaware,Hervé Hoppenot,http://www.forbes.com/companies/incyte/,0.063575351,0.094213382
President Chain Store,8.759,6.674,0.305,2.951,1647,Consumer Staples,Food Retail,Asia,Taiwan,Taiwan,,Jui Tang Chen,http://www.forbes.com/companies/president-chain-store/,0.103354795,0.04569973
New Residential Investment,5.222,1.242,0.5045,18.384,1648,Financials,Investment Services,North America,United States,New York,New York,Michael Nierenberg,http://www.forbes.com/companies/new-residential-investment/,0.027442341,0.406199678
Deutsche Pfandbriefbank,1.675,2.157,0.2179,66.058,1649,Financials,Regional Banks,Europe,Germany,Germany,,Andreas Arndt,http://www.forbes.com/companies/deutsche-pfandbriefbank/,0.003298616,0.101019935
MAp,11.573,1.014,0.4205,8.925,1650,Industrials,Other Transportation,Australia,Australia,Australia,,Kerrie Patricia Mather,http://www.forbes.com/companies/map/,0.047114846,0.41469428
BorgWarner,8.095,9.07,0.1185,8.835,1651,Consumer Discretionary,Auto & Truck Parts,North America,United States,Michigan,Michigan,James R. Verrier,http://www.forbes.com/companies/borgwarner/,0.013412564,0.01306505
Chimera Investment,3.79,0.942,0.5519,16.685,1652,Financials,Real Estate,North America,United States,New York,New York,Matthew John Lambiase,http://www.forbes.com/companies/chimera-investment/,0.033077615,0.585881104
ProSiebenSat1 Media,9.916,4.202,0.4447,7.065,1653,Consumer Discretionary,Broadcasting & Cable,Europe,Germany,Germany,,Thomas Ebeling,http://www.forbes.com/companies/prosieben-sat1-media/,0.062944091,0.105830557
Shanghai Lujianzi,9.587,1.886,0.3953,11.526,1653,Financials,Real Estate,Asia,China,China,,,http://www.forbes.com/companies/shanghai-lujianzi/,0.034296373,0.209597031
Tosoh,5.635,6.4,0.564,6.491,1655,Materials,Diversified Chemicals,Asia,Japan,Japan,,Kenichi Udagawa,http://www.forbes.com/companies/tosoh/,0.086889539,0.088125
Dana Holding,2.611,5.826,0.64,4.86,1656,Consumer Discretionary,Auto & Truck Parts,North America,United States,Ohio,Ohio,James K. Kamsickas,http://www.forbes.com/companies/dana-holding/,0.131687243,0.109852386
Joint Stock Commercial Bank for Foreign Trade of Vietnam,5.843,2.087,0.3052,34.601,1656,Financials,Regional Banks,Asia,Vietnam,Vietnam,,Dung Quang Pham,http://www.forbes.com/companies/joint-stock-commercial-bank-for-foreign-trade-of-vietnam/,0.008820554,0.14623862
