Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue
Sysmex,13.632,2.075,0.2734,2.122,1848,Health Care,Medical Equipment & Supplies,Asia,Japan,Japan,,Hisashi Ietsugu,http://www.forbes.com/companies/sysmex/,0.128840716,0.131759036
Shanghai Industrial Holdings,2.534,2.54,0.3573,18.438,1849,Financials,Real Estate,Asia,China,China,,Jie Zhou,http://www.forbes.com/companies/shanghai-industrial-holdings/,0.019378458,0.140669291
Noble,2.821,3.352,0.5003,12.892,1850,Energy,Oil Services & Equipment,Europe,Switzerland,Switzerland,,David Williams,http://www.forbes.com/companies/noble/,0.038807012,0.149254177
Varian Medical Systems,8.134,3.116,0.4072,3.727,1850,Health Care,Medical Equipment & Supplies,North America,United States,California,California,Dow Wilson,http://www.forbes.com/companies/varian-medical-systems/,0.109256775,0.130680359
Bank of Queensland,3.493,1.757,0.2468,35.599,1852,Financials,Regional Banks,Australia,Australia,Australia,,Jon Sutton,http://www.forbes.com/companies/bank-of-queensland/,0.006932779,0.140466705
NH Investment & Securities,2.56,1.388,0.19,35.569,1853,Financials,Investment Services,Asia,South Korea,South Korea,,Won-Kyu Kim,http://www.forbes.com/companies/nh-investment-securities/,0.00534173,0.136887608
SNC-Lavalin Group,5.581,7.371,0.316,7.679,1853,Industrials,Construction Services,North America,Canada,Canada,,Neil Bruce,http://www.forbes.com/companies/snc-lavalin-group/,0.041151192,0.04287071
Polaris Industries,6.495,4.722,0.4137,2.38,1855,Consumer Discretionary,Recreational Products,North America,United States,Minnesota,Minnesota,Scott Wine,http://www.forbes.com/companies/polaris-industries/,0.173823529,0.087611182
Hanover Insurance Group,3.705,5.061,0.3315,14.008,1856,Financials,Property & Casualty Insurance,North America,United States,Massachusetts,Massachusetts,Frederick Eppinger,http://www.forbes.com/companies/hanover-insurance-group/,0.023665049,0.065500889
Coloplast,16.046,2.121,0.1378,1.574,1857,Health Care,Medical Equipment & Supplies,Europe,Denmark,Denmark,,Lars Rasmussen,http://www.forbes.com/companies/coloplast/,0.087547649,0.064969354
Ryder System,3.607,6.572,0.304,11.763,1858,Financials,Rental & Leasing,North America,United States,Florida,Florida,Robert Sanchez,http://www.forbes.com/companies/ryder-system/,0.025843747,0.046256847
GS Engineering,1.734,9.341,0.023,11.092,1859,Industrials,Construction Services,Asia,South Korea,South Korea,,"Chang-Soo Huh,",http://www.forbes.com/companies/gs-engineering/,0.002073567,0.002462263
Murphy USA,2.38,12.79,0.1763,1.886,1859,Consumer Discretionary,Specialty Stores,North America,United States,Arkansas,Arkansas,R Clyde,http://www.forbes.com/companies/murphy-usa/,0.093478261,0.013784206
XPO Logistics,3.697,7.623,-0.2436,12.643,1859,,,North America,United States,Connecticut,Connecticut,Bradley Jacobs,http://www.forbes.com/companies/xpo-logistics/,-0.019267579,-0.031955923
Zhuzhou CSR Times Electric,6.979,2.229,0.4698,3.359,1859,Industrials,Electrical Equipment,Asia,China,China,,Ke Liu,http://www.forbes.com/companies/zhuzhou-csr-times-electric/,0.139863054,0.21076716
Oriental Bank of Commerce,0.476,3.442,-0.0068,34.637,1863,Financials,Regional Banks,Asia,India,India,,Animesh Chauhan,http://www.forbes.com/companies/oriental-bank-of-commerce/,-0.000196322,-0.001975596
Nelnet,1.769,1.222,0.2651,30.486,1864,Financials,Consumer Financial Services,North America,United States,Nebraska,Nebraska,Jeffrey Noordhoek,http://www.forbes.com/companies/nelnet/,0.008695795,0.216939444
Shanghai RAAS Blood Products,15.806,0.319,0.2295,1.78,1865,Health Care,Biotechs,Asia,China,China,,Qiu He,http://www.forbes.com/companies/raas-blood-products/,0.128932584,0.719435737
Reliance Steel,5.185,8.899,0.3024,7.52,1866,Materials,Iron & Steel,North America,United States,California,California,Gregg Mollins,http://www.forbes.com/companies/reliance-steel/,0.040212766,0.033981346
Haseko,2.996,6.036,0.4283,4.92,1867,Industrials,Construction Services,Asia,Japan,Japan,,Ikuo Oguri,http://www.forbes.com/companies/haseko/,0.087052846,0.070957588
Kawasaki Kisen Kaisha,2.136,10.863,0.0255,9.785,1867,Industrials,Other Transportation,Asia,Japan,Japan,,Eizo Murakami,http://www.forbes.com/companies/kawasaki-kisen-kaisha/,0.00260603,0.002347418
LinkedIn,15.778,2.993,-0.1592,7.011,1867,Information Technology,Computer Services,North America,United States,California,California,Jeffrey Weiner,http://www.forbes.com/companies/linkedin/,-0.022707174,-0.053190778
Enagas,7.095,1.286,0.4576,8.421,1870,Utilities,Natural Gas Utilities,Europe,Spain,Spain,,Marcelino Arburúa,http://www.forbes.com/companies/enagas/,0.05434034,0.355832037
Bolsas & Mercados,2.844,0.376,0.1924,33.971,1871,Financials,Investment Services,Europe,Spain,Spain,,Antonio Martínez,http://www.forbes.com/companies/bolsas-mercados/,0.005663654,0.511702128
Daewoo Securities,2.424,1.187,0.264,29.715,1872,Financials,Investment Services,Asia,South Korea,South Korea,,Sung-Guk Hong,http://www.forbes.com/companies/daewoo-securities/,0.008884402,0.222409436
JB Financial Group,0.804,1.726,0.1013,33.953,1872,Financials,Regional Banks,Asia,South Korea,South Korea,,Han Kim,http://www.forbes.com/companies/jb-financial-group/,0.002983536,0.058690614
Inventec,2.326,12.454,0.1752,5.35,1874,Information Technology,Computer Hardware,Asia,Taiwan,Taiwan,,Kuo Huang,http://www.forbes.com/companies/inventec/,0.032747664,0.014067769
Barwa Real Estate,3.654,1.278,0.8394,7.807,1875,Financials,Real Estate,Asia,Qatar,Qatar,,Salman Al-Hasan Al-Muhannadi,http://www.forbes.com/companies/barwa-real-estate/,0.107518893,0.656807512
Smiths Group,6.56,4.341,0.4397,5.966,1875,Industrials,Conglomerates,Europe,United Kingdom,United Kingdom,,Andrew Smith,http://www.forbes.com/companies/smiths-group/,0.073700972,0.101290025
Western Securities,10.523,1.07,0.3167,8.774,1875,Financials,Investment Services,Asia,China,China,,Jian Zhu,http://www.forbes.com/companies/western-securities/,0.036095282,0.295981308
Bohai Financial Investment Holding,6.496,1.524,0.2076,20.312,1878,Financials,Rental & Leasing,Asia,China,China,,Hong Zhou,http://www.forbes.com/companies/bohai-financial-investment-holding/,0.010220559,0.136220472
Golden Agri-Resources,4.002,6.502,-0.0167,14.596,1879,Consumer Staples,Food Processing,Asia,Singapore,Singapore,,Franky Widjaja,http://www.forbes.com/companies/golden-agri-resources/,-0.001144149,-0.00256844
Luzerner Kantonalbank,3.566,0.662,0.1871,33.238,1879,Financials,Regional Banks,Europe,Switzerland,Switzerland,,Daniel Salzmann,http://www.forbes.com/companies/luzerner-kantonalbank/,0.005629099,0.282628399
Sonova Holding,8.774,2.142,0.3598,2.676,1879,Health Care,Medical Equipment & Supplies,Europe,Switzerland,Switzerland,,Lukas Braunschweiler,http://www.forbes.com/companies/sonova-holding/,0.13445441,0.167973856
"First Solar,",6.29,3.577,0.5457,7.316,1882,Information Technology,Electronics,North America,United States,Arizona,Arizona,James Hughes,http://www.forbes.com/companies/first-solar/,0.07458994,0.15255801
US Steel,2.864,11.574,-1.508,9.19,1883,Materials,Iron & Steel,North America,United States,Pennsylvania,Pennsylvania,Mario Filho,http://www.forbes.com/companies/us-steel/,-0.164091404,-0.130292034
Vipshop Holdings,7.785,6.282,0.2489,3.085,1883,,,Asia,China,China,,Ya Shen,http://www.forbes.com/companies/vipshop-holdings/,0.080680713,0.03962114
Thomas Cook Group,2.028,11.801,0.0355,9.025,1885,Consumer Discretionary,Business & Personal Services,Europe,United Kingdom,United Kingdom,,Peter Fankhauser,http://www.forbes.com/companies/thomas-cook-group/,0.003933518,0.00300822
Banca CARIGE,0.693,1.325,-0.1129,32.914,1886,Financials,Regional Banks,Europe,Italy,Italy,,Piero Montani,http://www.forbes.com/companies/banca-carige/,-0.003430151,-0.085207547
Dick's Sporting Goods,5.3,7.271,0.3304,3.559,1886,Consumer Discretionary,Specialty Stores,North America,United States,Pennsylvania,Pennsylvania,Edward Stack,http://www.forbes.com/companies/dicks-sporting-goods/,0.092835066,0.045440792
Petro Rabigh,3.018,6.802,-0.2022,13.677,1888,Materials,Diversified Chemicals,Asia,Saudi Arabia,Saudi Arabia,,Abdullah Al-Suwailem,http://www.forbes.com/companies/petro-rabigh/,-0.014783944,-0.029726551
Prada,8.561,3.911,0.3647,5.147,1889,Consumer Discretionary,Apparel/Accessories,Europe,Italy,Italy,,Patrizio Bertelli,http://www.forbes.com/companies/prada/,0.07085681,0.093249808
Soochow Securities,5.816,1.55,0.406,12.482,1890,Financials,Investment Services,Asia,China,China,,Li Fan,http://www.forbes.com/companies/soochow-securities/,0.032526839,0.261935484
Jabal Omar Development,15.184,0.172,-0.0269,5.609,1891,Financials,Consumer Financial Services,Asia,Saudi Arabia,Saudi Arabia,,Yasser Al-Sherif,http://www.forbes.com/companies/jabal-omar-development/,-0.004795864,-0.156395349
CR Bard,15.174,3.416,0.1314,4.943,1892,Health Care,Medical Equipment & Supplies,North America,United States,New Jersey,New Jersey,Timothy Ring,http://www.forbes.com/companies/cr-bard/,0.026583047,0.038466042
Delek Group,2.108,2.656,0.0018,32.645,1892,Financials,Investment Services,Asia,Israel,Israel,,Joseph Bartfeld,http://www.forbes.com/companies/delek-group/,5.51386E-05,0.000677711
Berkeley Group Holdings,5.766,3.44,0.63,5.605,1894,Industrials,Construction Services,Europe,United Kingdom,United Kingdom,,Robert Grenville Perrins,http://www.forbes.com/companies/berkeley-group-holdings-plc/,0.112399643,0.183139535
BioMarin Pharmaceutical,15.157,0.877,-0.1718,3.729,1894,Health Care,Biotechs,North America,United States,California,California,Jean-Jacques Bienaimé,http://www.forbes.com/companies/biomarin-pharmaceutical/,-0.046071333,-0.195895097
Latour Investment,6.683,0.935,0.488,2.524,1896,,,Europe,Sweden,Sweden,,Jan Svensson,http://www.forbes.com/companies/latour-investment/,0.193343899,0.521925134
RMB Holdings,5.817,0.032,0.6137,2.466,1897,Financials,Investment Services,Africa,South Africa,South Africa,,Hermanus Bosman,http://www.forbes.com/companies/rmb-holdings/,0.248864558,19.178125
Migdal Insurance,0.754,3.857,0.0906,32.276,1898,,,Asia,Israel,Israel,,Eran Czerninski,http://www.forbes.com/companies/migdal-insurance/,0.002807039,0.023489759
FIBI Holdings,0.514,1.001,0.0553,32.258,1899,Financials,Regional Banks,Asia,Israel,Israel,,Jacob Sitt,http://www.forbes.com/companies/fibi-holdings/,0.001714303,0.055244755
Aurubis,2.378,11.93,0.092,4.237,1900,Materials,Diversified Metals & Mining,Europe,Germany,Germany,,Juergen Schachler,http://www.forbes.com/companies/aurubis/,0.021713477,0.007711651
East Money Information,11.214,0.458,0.2941,3.655,1901,Information Technology,Computer Services,Asia,China,China,,Yiqing Bao,http://www.forbes.com/companies/east-money-information/,0.080465116,0.642139738
Huntsman,3.625,10.299,0.093,9.82,1902,Materials,Diversified Chemicals,North America,United States,Utah,Utah,Peter Huntsman,http://www.forbes.com/companies/huntsman/,0.009470468,0.009030003
K+S,4.78,4.63,0.5491,9.29,1902,Materials,Diversified Chemicals,Europe,Germany,Germany,,Norbert Steiner,http://www.forbes.com/companies/k-plus-s/,0.059106566,0.118596112
Workday,15.005,1.162,-0.2899,2.73,1904,,,North America,United States,California,California,Aneel Bhusri,http://www.forbes.com/companies/workday/,-0.106190476,-0.249483649
Permanent TSB Group,1.452,0.828,-0.4713,31.875,1905,Financials,Investment Services,Europe,Ireland,Ireland,,Jeremy Masding,http://www.forbes.com/companies/permanent-tsb-group/,-0.014785882,-0.569202899
Konica Minolta,4.561,8.592,0.3074,8.192,1906,Consumer Discretionary,Consumer Electronics,Asia,Japan,Japan,,Richard K. Taylor,http://www.forbes.com/companies/konica-minolta/,0.037524414,0.035777467
Inchcape,4.23,10.445,0.2686,5.053,1907,Consumer Discretionary,Specialty Stores,Europe,United Kingdom,United Kingdom,,Stefan Bomhard,http://www.forbes.com/companies/inchcape/,0.053156541,0.025715653
Amerco,7.002,3.235,0.4459,7.763,1908,Financials,Rental & Leasing,North America,United States,Nevada,Nevada,"Edward Shoen,",http://www.forbes.com/companies/amerco/,0.057439134,0.137836167
Kuwait Projects,2.683,1.867,0.1762,31.603,1908,Financials,Investment Services,Asia,Kuwait,Kuwait,,Hamad Al Ahmad Al Sabah,http://www.forbes.com/companies/kuwait-projects/,0.00557542,0.094376004
Air Canada,1.849,10.84,0.2368,9.45,1910,Industrials,Airline,North America,Canada,Canada,,Calin Rovinescu,http://www.forbes.com/companies/air-canada/,0.025058201,0.021845018
Jazz Pharmaceuticals,9.616,1.325,0.3295,3.36,1911,Health Care,Pharmaceuticals,Europe,Ireland,Ireland,,Bruce Cozadd,http://www.forbes.com/companies/jazz-pharmaceuticals/,0.098065476,0.248679245
PacWest Bancorp,4.9,1.037,0.3138,21.031,1911,Financials,Regional Banks,North America,United States,California,California,Matthew Wagner,http://www.forbes.com/companies/pacwest-bancorp/,0.014920831,0.302603664
First Citizens BancShares,3.101,1.379,0.207,31.476,1913,Financials,Regional Banks,North America,United States,North Carolina,North Carolina,Frank Holding,http://www.forbes.com/companies/first-citizens-bancshares/,0.006576439,0.150108774
Vulcan Materials,14.55,3.422,0.2212,8.643,1914,Materials,Construction Materials,North America,United States,Alabama,Alabama,J. Hill,http://www.forbes.com/companies/vulcan-materials/,0.025592965,0.064640561
LG International,1.248,11.684,-0.208,4.591,1915,Industrials,Trading Companies,Asia,South Korea,South Korea,,Chi-Ho Song,http://www.forbes.com/companies/lg-international/,-0.045306034,-0.017802123
Guangdong Electric Power,4.308,4.143,0.5006,11.101,1916,Utilities,Electric Utilities,Asia,China,China,,Li Pan,http://www.forbes.com/companies/guangdong-electric/,0.045095036,0.120830316
St Galler Kantonalbank,2.327,0.624,0.1385,31.157,1916,Financials,Regional Banks,Europe,Switzerland,Switzerland,,Roland Ledergerber,http://www.forbes.com/companies/st-galler-kantonalbank/,0.004445229,0.221955128
Wanda Cinema Line,14.523,1.218,0.1887,2.384,1918,,,Asia,China,China,,Xiao Liu,http://www.forbes.com/companies/wanda-cinema-line/,0.079152685,0.154926108
Inotera Memories,5.954,1.914,0.5693,4.807,1919,Information Technology,Semiconductors,Asia,Taiwan,Taiwan,,Pei Lee,http://www.forbes.com/companies/inotera-memories/,0.118431454,0.297439916
Columbia Pipeline Group,10.254,1.335,0.2672,10.363,1920,Energy,Oil & Gas Operations,North America,United States,,,Robert Skaggs,http://www.forbes.com/companies/columbia-pipeline-group/,0.025784039,0.200149813
Dr. Reddy's Laboratories,8.041,2.428,0.3811,3.085,1920,Health Care,Pharmaceuticals,Asia,India,India,,Gunupati Prasad,http://www.forbes.com/companies/dr-reddys-laboratories/,0.123533225,0.156960461
China Great Wall Computer,2.489,11.635,-0.0086,6.485,1922,Information Technology,Computer Hardware,Asia,China,China,,Yue Ma,http://www.forbes.com/companies/china-great-wall-computer/,-0.001326137,-0.000739149
Dentsply Sirona,14.289,2.674,0.2512,4.403,1922,,,North America,United States,,,Jeffrey Slovin,http://www.forbes.com/companies/dentsply-sirona/,0.05705201,0.09394166
Toyota Boshoku,3.322,11.617,0.1891,5.889,1924,Consumer Discretionary,Auto & Truck Parts,Asia,Japan,Japan,,Shuhei Toyoda,http://www.forbes.com/companies/toyota-boshoku/,0.032110715,0.016277869
Andritz,5.706,7.072,0.2968,6.82,1925,Industrials,Other Industrial Equipment,Europe,Austria,Austria,,Wolfgang Leitner,http://www.forbes.com/companies/andritz/,0.043519062,0.041968326
Japan Securities,0.411,0.184,0.0237,30.94,1925,Financials,Investment Services,Asia,Japan,Japan,,Minoru Masubuchi,http://www.forbes.com/companies/japan-securities/,0.000765999,0.128804348
CSN,5.17,4.59,0.3766,12.297,1927,Materials,Iron & Steel,South America,Brazil,Brazil,,Benjamin Steinbruch,http://www.forbes.com/companies/csn/,0.030625356,0.08204793
China Development Financial,3.859,1.191,0.2686,26.387,1928,Financials,Major Banks,Asia,Taiwan,Taiwan,,Wen Yang,http://www.forbes.com/companies/china-development-financial/,0.010179255,0.225524769
Hokkaido Electric Power,1.715,5.984,0.2005,15.135,1928,Utilities,Electric Utilities,Asia,Japan,Japan,,Yoshitaka Sato,http://www.forbes.com/companies/hokkaido-electric-power/,0.01324744,0.033506016
Kangwon Land,7.845,1.443,0.3902,3.148,1928,Consumer Discretionary,Casinos & Gaming,Asia,South Korea,South Korea,,Seung-Hee Ham,http://www.forbes.com/companies/kangwon-land/,0.123951715,0.27040887
Incyte,14.394,0.754,0.0065,1.007,1931,,,North America,United States,Delaware,Delaware,Hervé Hoppenot,http://www.forbes.com/companies/incyte/,0.006454816,0.00862069
Indian Bank,0.726,2.817,0.1715,30.846,1931,Financials,Regional Banks,Asia,India,India,,Mahesh Jain,http://www.forbes.com/companies/indian-bank/,0.005559878,0.060880369
Fibra Uno,7.418,0.701,0.3611,9.918,1933,,,North America,Mexico,Mexico,,André Arazi,http://www.forbes.com/companies/fibra-uno/,0.03640855,0.515121255
Hudson's Bay,2.383,8.611,0.2962,8.988,1933,,,North America,Canada,Canada,,Gerald Storch,http://www.forbes.com/companies/hudsons-bay/,0.032955051,0.034397863
Sichuan Chuantou Energy,5.648,0.176,0.6162,3.729,1933,Utilities,Electric Utilities,Asia,China,China,,Qun Jin,http://www.forbes.com/companies/sichuan-chuantou-energy/,0.165245374,3.501136364
iHeartMedia,0.098,6.242,-0.7546,14.535,1933,Consumer Discretionary,Broadcasting & Cable,North America,United States,,,Robert Pittman,http://www.forbes.com/companies/iheartmedia/,-0.051916065,-0.12089074
Great Eagle Holdings,2.697,1.088,0.4273,13.572,1937,Consumer Discretionary,Hotels & Motels,Asia,Hong Kong,Hong Kong,,Ka Shui Lo,http://www.forbes.com/companies/great-eagle-holdings/,0.031483938,0.392738971
IHH Healthcare,14.176,2.163,0.2389,8.268,1938,,,Asia,Malaysia,Malaysia,,See Tan,http://www.forbes.com/companies/ihh-healthcare/,0.028894533,0.110448451
Zain,4.526,3.779,0.5126,11.518,1939,Telecommunication Services,Telecommunications services,Asia,Kuwait,Kuwait,,Scott Gegenheimer,http://www.forbes.com/companies/zain/,0.044504254,0.13564435
