Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue
Offshore Oil Engineering,9.077,3.492,0.6925,5.021,1551,Energy,Oil Services & Equipment,Asia,China,China,,Zhou Xuezhong,http://www.forbes.com/companies/offshore-oil-engineering/,0.137920733,0.198310424
Family Dollar Stores,9.057,10.546,0.2479,4.032,1552,Consumer Discretionary,Discount Stores,North America,United States,North Carolina,North Carolina,Howard Levine,http://www.forbes.com/companies/family-dollar-stores/,0.061483135,0.023506543
Oil & Gas Development,7.315,2.47,1.0348,5.188,1553,Energy,Oil & Gas Operations,Asia,Pakistan,Pakistan,,Zahid Mir,http://www.forbes.com/companies/oil-gas-development/,0.199460293,0.418947368
Almarai,13.639,3.361,0.4464,6.382,1554,Consumer Staples,Food Processing,Asia,Saudi Arabia,Saudi Arabia,,Georges Schorderet,http://www.forbes.com/companies/almarai/,0.069946725,0.132817614
Fastenal,12.154,3.734,0.4941,2.359,1555,Consumer Discretionary,Home Improvement Retail,North America,United States,Minnesota,Minnesota,Leland Hein,http://www.forbes.com/companies/fastenal/,0.209453158,0.132324585
Expeditors International,8.995,6.565,0.3769,2.891,1556,Industrials,Air Courier,North America,United States,Washington,Washington,Jeffrey Musser,http://www.forbes.com/companies/expeditors-international/,0.130370114,0.05741051
Arca Continental,10.286,4.656,0.4892,5.426,1557,Consumer Staples,Beverages,North America,Mexico,Mexico,,Francisco Garza Egloff,http://www.forbes.com/companies/arca-continental/,0.090158496,0.105068729
PulteGroup,8.305,5.767,0.4711,8.569,1557,Industrials,Construction Services,North America,United States,Georgia,Georgia,Richard Dugas Jr,http://www.forbes.com/companies/pultegroup/,0.054977244,0.08168892
IOI Group,8.083,3.556,0.8337,4.391,1559,Consumer Staples,Food Processing,Asia,Malaysia,Malaysia,,Yeow Lee,http://www.forbes.com/companies/ioi-group/,0.189865634,0.234448819
Ezdan Holding Group,11.512,0.605,0.3736,11.917,1560,Financials,Real Estate,Asia,Qatar,Qatar,,Ali Al Obaidli,http://www.forbes.com/companies/ezdan-holding-group/,0.031350172,0.617520661
Burberry Group,11.398,3.972,0.5205,3.081,1561,Consumer Discretionary,Apparel/Accessories,Europe,United Kingdom,United Kingdom,,Christopher Bailey,http://www.forbes.com/companies/burberry-group/,0.168938656,0.131042296
Bank Audi,2.695,2.801,0.3401,41.836,1562,Financials,Regional Banks,Asia,Lebanon,Lebanon,,Samir Hanna,http://www.forbes.com/companies/bank-audi/,0.008129362,0.121420921
DIA,5.115,10.626,0.4368,3.784,1563,Consumer Discretionary,Discount Stores,Europe,Spain,Spain,,Ricardo De Don Pablos,http://www.forbes.com/companies/dia/,0.115433404,0.041106719
Guangzhou Automobile Group Co. Ltd.,9.508,3.503,0.5171,10.045,1564,Consumer Discretionary,Auto & Truck Manufacturers,Asia,China,China,,Qing Zeng,http://www.forbes.com/companies/guangzhou-automobile/,0.051478347,0.147616329
Old Republic International,3.957,5.53,0.4096,16.988,1565,Financials,Property & Casualty Insurance,North America,United States,Illinois,Illinois,Aldo Zucaro,http://www.forbes.com/companies/old-republic-international/,0.024111137,0.074068716
Altera,12.404,1.932,0.4727,5.674,1566,Information Technology,Semiconductors,North America,United States,California,California,John Daane,http://www.forbes.com/companies/altera/,0.083309834,0.244668737
Kansas City Southern,11.574,2.577,0.5026,8.091,1567,Industrials,Railroads,North America,United States,Missouri,Missouri,David Starling,http://www.forbes.com/companies/kansas-city-southern/,0.062118403,0.195032984
EFG Eurobank Ergasias,1.85,2.519,-1.6194,91.381,1568,Financials,Regional Banks,Europe,Greece,Greece,,Fokion Karavias,http://www.forbes.com/companies/efg-eurobank-ergasias/,-0.017721408,-0.642874156
Sany Heavy Industry,12.546,5.527,0.247,10.908,1568,Industrials,Heavy Equipment,Asia,China,China,,Xiao Yi,http://www.forbes.com/companies/sany-heavy-industry/,0.022643931,0.044689705
Lotte Chemical,6.785,14.116,0.1395,9.391,1570,Materials,Specialized Chemicals,Asia,South Korea,South Korea,,Soo-Young Huh,http://www.forbes.com/companies/lotte-chemical/,0.014854648,0.009882403
SINOPEC Engineering (Group),4.392,8.009,0.5663,8.395,1570,,,Asia,China,China,,Yan Shaochun,http://www.forbes.com/companies/sinopec-engineering-group/,0.06745682,0.070707954
Coca-Cola HBC,6.964,8.636,0.3872,8.324,1572,Consumer Staples,Beverages,Europe,Switzerland,Switzerland,,Dimitris Lois,http://www.forbes.com/companies/coca-cola-hbc/,0.046516098,0.044835572
3i Group,7.037,1.183,1.0467,7.253,1573,Financials,Investment Services,Europe,United Kingdom,United Kingdom,,Simon Borrows,http://www.forbes.com/companies/3i-group/,0.144312698,0.884784446
Kimco Realty,11.124,1.013,0.424,10.286,1574,Financials,Real Estate,North America,United States,New York,New York,David Henry,http://www.forbes.com/companies/kimco-realty/,0.041221077,0.418558736
Willis Group Holdings,8.789,3.808,0.362,15.435,1575,Financials,Insurance Brokers,Europe,United Kingdom,United Kingdom,,Dominic Casserley,http://www.forbes.com/companies/willis-group-holdings/,0.023453191,0.095063025
Bank Muscat,3.131,1.261,0.424,25.27,1576,Financials,Regional Banks,Asia,Oman,Oman,,Abdulrazak Issa,http://www.forbes.com/companies/bank-muscat/,0.016778789,0.336241079
Tiffany & Co.,11.425,4.25,0.4842,5.181,1577,Consumer Discretionary,Specialty Stores,North America,United States,New York,New York,Frederic Cumenal,http://www.forbes.com/companies/tiffany-co/,0.093456862,0.113929412
Huntsman,5.367,11.578,0.323,11.002,1578,Materials,Diversified Chemicals,North America,United States,Utah,Utah,Peter Huntsman,http://www.forbes.com/companies/huntsman/,0.029358298,0.027897737
Range Resources,9.234,2.169,0.6237,8.747,1578,Energy,Oil & Gas Operations,North America,United States,Texas,Texas,Jeffrey Ventura,http://www.forbes.com/companies/range-resources/,0.071304447,0.287551867
Lupin,15.1,2.064,0.3948,1.878,1580,Health Care,Pharmaceuticals,Asia,India,India,,Vinita Gupta,http://www.forbes.com/companies/lupin/,0.210223642,0.19127907
Ningbo Port,12.367,2.169,0.4574,7.239,1580,Industrials,Other Transportation,Asia,China,China,,Wu Jinkun,http://www.forbes.com/companies/ningbo-port/,0.063185523,0.21088059
Mizrahi Tefahot Bank,2.486,1.951,0.3028,50.86,1582,Financials,Regional Banks,Asia,Israel,Israel,,Eldad Fresher,http://www.forbes.com/companies/mizrahi-tefahot-bank/,0.005953598,0.15520246
United Internet,9.677,4.066,0.5931,4.607,1583,Telecommunication Services,Telecommunications services,Europe,Germany,Germany,,Ralph Dommermuth,http://www.forbes.com/companies/united-internet/,0.128738876,0.145868175
X5 Retail Group,4.318,16.266,0.3321,5.959,1584,Consumer Staples,Food Retail,Asia,Russia,Russia,,Stephan Ducharme,http://www.forbes.com/companies/x5-retail-group/,0.055730827,0.02041682
Kawasaki Kisen Kaisha,2.49,12.482,0.3207,10.507,1585,Industrials,Other Transportation,Asia,Japan,Japan,,Eizo Murakami,http://www.forbes.com/companies/kawasaki-kisen-kaisha/,0.030522509,0.025692998
Amorepacific,17.514,4.4,0.36,3.507,1586,Consumer Staples,Household/Personal Care,Asia,South Korea,South Korea,,Dong-Hyun Bae,http://www.forbes.com/companies/amorepacific/,0.102651839,0.081818182
BCV Group,5.08,1.377,0.3235,42.337,1587,Financials,Regional Banks,Europe,Switzerland,Switzerland,,Pascal Kiener,http://www.forbes.com/companies/bcv-group/,0.00764107,0.234931009
Harris,8.403,4.959,0.5366,4.798,1587,Information Technology,Communications Equipment,North America,United States,Florida,Florida,William Brown,http://www.forbes.com/companies/harris/,0.111838266,0.1082073
YTL,4.823,5.439,0.387,17.79,1589,Utilities,Electric Utilities,Asia,Malaysia,Malaysia,,Sock Yeoh,http://www.forbes.com/companies/ytl/,0.021753794,0.071152785
Rexam,6.164,6.31,0.5881,7.152,1590,Materials,Containers & Packaging,Europe,United Kingdom,United Kingdom,,Graham Chipchase,http://www.forbes.com/companies/rexam/,0.082228747,0.093201268
Samsung Card,4.313,3.251,0.6232,16.137,1590,Financials,Consumer Financial Services,Asia,South Korea,South Korea,,Gi-Chan Won,http://www.forbes.com/companies/samsung-card/,0.038619322,0.191694863
Banco Continental,4.603,1.735,0.4733,21.126,1592,Financials,Regional Banks,South America,Peru,Peru,,Eduardo Torres-Llosa Villacorta,http://www.forbes.com/companies/banco-continental/,0.022403673,0.272795389
Inter Rao,1.787,19.194,0.203,9.835,1592,Utilities,Electric Utilities,Asia,Russia,Russia,,Boris Kovalchuk,http://www.forbes.com/companies/inter-rao/,0.020640569,0.010576222
Chugoku Bank,2.945,1.117,0.2801,64.728,1594,Financials,Regional Banks,Asia,Japan,Japan,,Masato Miyanaga,http://www.forbes.com/companies/chugoku-bank/,0.004327339,0.250760967
FBN Holdings,1.564,2.691,0.4128,25.608,1595,Financials,Regional Banks,Africa,Nigeria,Nigeria,,Bello Maccido,http://www.forbes.com/companies/fbn-holdings/,0.016119963,0.153400223
Moscow Exchange,3.061,0.784,0.4155,25.364,1595,,,Asia,Russia,Russia,,Alexander Afanasiev,http://www.forbes.com/companies/moscow-exchange/,0.016381486,0.52997449
Linear Technology,11.06,1.437,0.5004,1.729,1597,Information Technology,Semiconductors,North America,United States,California,California,Lothar Maier,http://www.forbes.com/companies/linear-technology/,0.289415847,0.34822547
Norwegian Cruise Line Holdings,12.38,3.126,0.3384,11.573,1597,,,North America,United States,Florida,Florida,Frank Del Rio,http://www.forbes.com/companies/norwegian-cruise-line-holdings/,0.029240474,0.108253359
Tech Data,2.12,27.671,0.1752,6.138,1599,Information Technology,Electronics,North America,United States,Florida,Florida,Robert Dutkowsky,http://www.forbes.com/companies/tech-data/,0.0285435,0.006331538
HRG Group,2.42,5.54,-0.0933,31.207,1600,Consumer Staples,Household/Personal Care,North America,United States,New York,New York,Omar Asali,http://www.forbes.com/companies/hrg-group/,-0.002989714,-0.016841155
Joyo Bank,3.769,1.21,0.2515,75.246,1601,Financials,Regional Banks,Asia,Japan,Japan,,Kazuyoshi Terakado,http://www.forbes.com/companies/joyo-bank/,0.00334237,0.20785124
Cimarex Energy,10.801,2.424,0.5002,8.725,1602,Energy,Oil & Gas Operations,North America,United States,Colorado,Colorado,Thomas Jorden,http://www.forbes.com/companies/cimarex-energy/,0.057329513,0.206353135
Affiliated Managers Group,11.81,2.516,0.458,7.698,1603,Financials,Investment Services,North America,United States,Massachusetts,Massachusetts,Sean Healey,http://www.forbes.com/companies/affiliated-managers-group/,0.059495973,0.182034976
Meritz Financial Group,1.69,6.331,0.1105,24.348,1604,,,Asia,South Korea,South Korea,,Yong-Beom Kim,http://www.forbes.com/companies/meritz-financial-group/,0.00453836,0.017453799
Twitter,32.936,1.403,-0.5778,5.583,1605,,,North America,United States,California,California,Dick Costolo,http://www.forbes.com/companies/twitter/,-0.103492746,-0.411831789
Banca Popolare dell'Emilia,4.271,4.038,0.0191,73.393,1606,Financials,Regional Banks,Europe,Italy,Italy,,Alessandro Vandelli,http://www.forbes.com/companies/banca-popolare-dellemilia/,0.000260243,0.004730064
Tosoh,3.243,7.572,0.5607,6.537,1607,Materials,Diversified Chemicals,Asia,Japan,Japan,,Kenichi Udagawa,http://www.forbes.com/companies/tosoh/,0.085773291,0.074049128
Halyk Bank,2.062,1.732,0.6373,15.396,1608,Financials,Regional Banks,Asia,Kazakhstan,Kazakhstan,,Umut Shayakhmetova,http://www.forbes.com/companies/halyk-bank/,0.041393869,0.36795612
Nishi-Nippon City Bank,2.324,1.374,0.225,72.007,1608,Financials,Regional Banks,Asia,Japan,Japan,,Ettore Caselli,http://www.forbes.com/companies/nishi-nippon-city-bank/,0.003124696,0.163755459
H&R Block,8.811,3.34,0.6441,4.379,1610,Consumer Discretionary,Business & Personal Services,North America,United States,Missouri,Missouri,William Cobb,http://www.forbes.com/companies/hr-block/,0.147088376,0.192844311
AECOM Technology,4.902,10.589,0.07,14.253,1611,Industrials,Construction Services,North America,United States,California,California,Michael Burke,http://www.forbes.com/companies/aecom-technology/,0.004911247,0.006610634
Graham Holdings,6.151,3.543,1.2938,5.752,1611,Consumer Discretionary,Printing & Publishing,North America,United States,District of Columbia,District of Columbia,Donald Graham,http://www.forbes.com/companies/graham-holdings/,0.224930459,0.365170759
Sunac China Holdings,3.022,4.07,0.5231,18.111,1613,,,Asia,China,China,,Hong Sun,http://www.forbes.com/companies/sunac-china-holdings/,0.028882999,0.128525799
Dongfang Electric,8.045,6.307,0.1886,13.738,1614,Industrials,Electrical Equipment,Asia,China,China,,Wen Shugang,http://www.forbes.com/companies/dongfang-electric/,0.013728345,0.029903282
Suzuken,3.125,18.68,0.2012,9.663,1614,Health Care,Pharmaceuticals,Asia,Japan,Japan,,Hiroshi Ohta,http://www.forbes.com/companies/suzuken/,0.020821691,0.010770878
77 Bank,2.133,0.982,0.1783,69.155,1616,Financials,Regional Banks,Asia,Japan,Japan,,Teruhiko Ujiie,http://www.forbes.com/companies/77-bank/,0.002578266,0.181568228
Wistron,2.114,19.547,0.1181,9.479,1617,Information Technology,Computer Hardware,Asia,Taiwan,Taiwan,,Hsien Lin,http://www.forbes.com/companies/wistron/,0.01245912,0.006041848
RiseSun Real Estate Development,7.295,3.752,0.5245,12.217,1618,,,Asia,China,China,,Liu Shan,http://www.forbes.com/companies/risesun-real-estate-development/,0.04293198,0.139792111
United Aircraft Corporation,1.063,6.914,-0.4099,20.919,1618,Industrials,Aerospace & Defense,Asia,Russia,Russia,,Yuriy Slyusar,http://www.forbes.com/companies/united-aircraft-corporation/,-0.019594627,-0.059285508
FCC,3.246,8.402,-0.9607,16.968,1620,Industrials,Construction Services,Europe,Spain,Spain,,Juan Ochoa,http://www.forbes.com/companies/fcc/,-0.05661834,-0.114341823
LinkedIn,31.193,2.219,-0.0157,5.427,1620,Information Technology,Computer Services,North America,United States,California,California,Jeffrey Weiner,http://www.forbes.com/companies/linkedin/,-0.002892943,-0.007075259
North Pacific Bank,1.509,1.327,0.1258,67.184,1620,Financials,Regional Banks,Asia,Japan,Japan,,Junji Ishii,http://www.forbes.com/companies/north-pacific-bank/,0.00187247,0.094800301
American Realty Capital Properties,9.12,1.589,-1.0189,20.515,1623,Financials,Real Estate,North America,United States,New York,New York,Glenn Rufrano,http://www.forbes.com/companies/american-realty-capital-properties/,-0.049666098,-0.641220894
Hachijuni Bank,3.607,1.441,0.2602,66.085,1623,Financials,Regional Banks,Asia,Japan,Japan,,Shoichi Yumoto,http://www.forbes.com/companies/hachijuni-bank/,0.003937353,0.180569049
Hankook Tire,5,6.347,0.6653,7.57,1625,,,Asia,South Korea,South Korea,,Seung-Hwa Suh,http://www.forbes.com/companies/hankook-tire/,0.087886394,0.104821175
MMI Holdings,4.449,5.033,0.2539,36.79,1625,Financials,Life & Health Insurance,Africa,South Africa,South Africa,,Nicolaas Kruger,http://www.forbes.com/companies/mmi-holdings/,0.006901332,0.050447049
Bank of Kyoto,4.024,1.021,0.2039,65.607,1627,Financials,Regional Banks,Asia,Japan,Japan,,Hideo Takasak,http://www.forbes.com/companies/bank-of-kyoto/,0.0031079,0.19970617
CCR,9.371,3.143,0.573,6.479,1628,Industrials,Other Transportation,South America,Brazil,Brazil,,Renato Vale,http://www.forbes.com/companies/ccr/,0.088439574,0.182309895
Seat-Pagine Gialle,0.303,0.541,1.8294,0.913,1628,,,Europe,Italy,Italy,,Vincenzo Santelia,http://www.forbes.com/companies/seat-pagine-gialle/,2.003723987,3.381515712
East West Bancorp,5.87,1.318,0.342,28.738,1630,Financials,Regional Banks,North America,United States,California,California,Dominic Ng,http://www.forbes.com/companies/east-west-bancorp/,0.011900619,0.259484067
LKQ,7.862,6.74,0.3815,5.573,1631,Consumer Discretionary,Auto & Truck Parts,North America,United States,Illinois,Illinois,John Quinn,http://www.forbes.com/companies/lkq/,0.068455051,0.056602374
Yamada Denki,3.105,16.858,0.2488,10.259,1631,Information Technology,Computer & Electronics Retail,Asia,Japan,Japan,,Noboru Yamada,http://www.forbes.com/companies/yamada-denki/,0.024251876,0.014758572
Wendel,5.941,7.845,0.026,15.742,1633,Financials,Investment Services,Europe,France,France,,Stéphane Bacquaert,http://www.forbes.com/companies/wendel/,0.001651633,0.003314213
Hiroshima Bank,3.438,1.15,0.252,64.085,1634,Financials,Regional Banks,Asia,Japan,Japan,,Koji Ikeda,http://www.forbes.com/companies/hiroshima-bank/,0.003932277,0.219130435
Bajaj Auto,9.48,3.261,0.5593,2.588,1635,Consumer Discretionary,Recreational Products,Asia,India,India,,Rajivnayan Bajaj,http://www.forbes.com/companies/bajaj-auto/,0.216112828,0.171511806
China National Materials,1.083,8.973,0.0823,15.678,1635,Industrials,Other Industrial Equipment,Asia,China,China,,Liu Zhijiang,http://www.forbes.com/companies/china-national-materials/,0.005249394,0.00917196
Mallinckrodt,14.454,2.867,-0.2722,12.774,1635,,,Europe,Ireland,Ireland,,Mark C,http://www.forbes.com/companies/mallinckrodt/,-0.021308909,-0.094942449
Samsung SDI,8.357,5.687,-0.0797,14.528,1635,Information Technology,Electronics,Asia,South Korea,South Korea,,Nam-Sung Mba,http://www.forbes.com/companies/samsung-sdi/,-0.005485958,-0.014014419
Syndicate Bank,1.024,3.3,0.307,42.357,1635,Financials,Regional Banks,Asia,India,India,,Sudhir Jain,http://www.forbes.com/companies/syndicate-bank/,0.007247917,0.093030303
SVB Financial Group,6.37,1.437,0.2639,39.422,1640,Financials,Regional Banks,North America,United States,California,California,Gregory Becker,http://www.forbes.com/companies/svb-financial-group/,0.006694232,0.183646486
Petro Rabigh,4.78,14.46,0.1817,10.909,1641,Materials,Diversified Chemicals,Asia,Saudi Arabia,Saudi Arabia,,Abdullah Al-Suwailem,http://www.forbes.com/companies/petro-rabigh/,0.016655972,0.012565698
UCB,14.462,3.903,0.2772,12.28,1641,Health Care,Pharmaceuticals,Europe,Belgium,Belgium,,Jean-Christophe Tellier,http://www.forbes.com/companies/ucb/,0.02257329,0.071022291
Sino Land,4.511,1.408,0.4994,18.335,1643,Financials,Real Estate,Asia,Hong Kong,Hong Kong,,Ng Siong,http://www.forbes.com/companies/sino-land/,0.027237524,0.3546875
Gunma Bank,3.1,1.178,0.2144,62.441,1644,Financials,Regional Banks,Asia,Japan,Japan,,Kazuo Saito,http://www.forbes.com/companies/gunma-bank/,0.003433641,0.182003396
Helmerich & Payne,7.842,3.887,0.7352,6.802,1644,Energy,Oil Services & Equipment,North America,United States,Oklahoma,Oklahoma,John Lindsay,http://www.forbes.com/companies/helmerich-payne/,0.108085857,0.189143298
